turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.28,2.81,0.46875000000000067,-1.0612499999999994,1
2,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.66,1.28,0.08875000000000077,0.46875000000000067,2
3,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,3.03,1.47,-1.2812499999999991,0.2787500000000007,2
4,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,9.0,115.0,-28.21875,77.78125,2
5,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,30.0,26.0,4.46875,0.46875,1
6,28;galdos-electra;15;3;0.53;0.85;1.48;13,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.48,2.49,0.2687500000000007,-0.7412499999999995,1
7,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.53,1.66,0.21875000000000067,0.08875000000000077,1
8,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.42,2.11,0.32875000000000076,-0.3612499999999992,1
9,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,maxDegree,42.0,14.0,16.46875,-11.53125,1
10,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,diameter,4.0,3.0,0.875,-0.125,1
11,9;racine-andromaque;8;3;0.43;0.64;1.79;5,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,density,0.43,0.5,0.013749999999999929,0.08374999999999994,2
12,27;strindberg-miss-julie;3;1;1;1;1;2,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,2.0,33.0,-23.53125,7.46875,2
13,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.2,1.58,0.5487500000000007,0.16875000000000062,1
14,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averageClustering,0.89,0.96,0.05093750000000019,0.12093750000000014,2
15,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,30.0,41.0,4.46875,15.46875,2
16,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,12.0,43.0,-13.53125,17.46875,2
17,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.28,1.66,0.46875000000000067,0.08875000000000077,1
18,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,diameter,5.0,2.0,1.875,-1.125,1
19,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,maxDegree,30.0,29.0,4.46875,3.46875,1
20,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,26.0,5.0,0.46875,-20.53125,1
21,28;galdos-electra;15;3;0.53;0.85;1.48;13,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.48,1.56,0.2687500000000007,0.18875000000000064,1
22,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,size,79.0,115.0,41.78125,77.78125,2
23,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.54,0.43,0.12374999999999997,0.013749999999999929,1
24,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,averagePathLength,1.66,1.5,0.08875000000000077,0.2487500000000007,2
25,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.42,1.0,0.32875000000000076,0.7487500000000007,2
26,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,14.0,33.0,-11.53125,7.46875,2
27,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.91,0.89,0.07093750000000021,0.05093750000000019,1
28,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averageClustering,0.82,0.96,-0.01906249999999987,0.12093750000000014,2
29,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,21.0,30.0,-4.53125,4.46875,2
30,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,99.0,41.0,73.46875,15.46875,1
31,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averagePathLength,1.2,1.39,0.5487500000000007,0.3587500000000008,1
32,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.58,1.61,0.16875000000000062,0.1387500000000006,1
33,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.28,2.49,0.46875000000000067,-0.7412499999999995,1
34,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.66,1.7,0.08875000000000077,0.04875000000000074,1
35,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,diameter,5.0,3.0,1.875,-0.125,1
36,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,averagePathLength,1.28,1.5,0.46875000000000067,0.2487500000000007,1
37,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,maxDegree,30.0,11.0,4.46875,-14.53125,1
38,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,27;strindberg-miss-julie;3;1;1;1;1;2,1,size,79.0,3.0,41.78125,-34.21875,1
39,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,26.0,14.0,0.46875,-11.53125,1
40,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.47,1.69,0.2787500000000007,0.058750000000000746,1
41,28;galdos-electra;15;3;0.53;0.85;1.48;13,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averagePathLength,1.48,1.78,0.2687500000000007,-0.031249999999999334,1
42,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.56,2.83,0.18875000000000064,-1.0812499999999994,1
43,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.53,1.71,0.21875000000000067,0.03875000000000073,1
44,9;racine-andromaque;8;3;0.43;0.64;1.79;5,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,density,0.43,0.24,0.013749999999999929,-0.17625000000000007,1
